,Unnamed: 0,Unnamed: 0.1,pop_size,pop_scale,pop_type,pop_infected,n_days,location,variants,cum_infections,cum_deaths,cum_recoveries,rand_seed,avg_age,wild_beta,rel_beta,beta,rel_severe_prob,contacts
1622,3300,3300,51633,20,hybrid,1000,216,Mozambique,alpha,919723.4291912722,1000.0,918565.223529726,889,22.235735,0.016,1.67,0.02672,1.0,3.366
1623,3302,3302,51633,20,hybrid,1000,216,Mozambique,beta,789264.9417570712,1100.0,788238.299063988,398,22.262035,0.016,1.0,0.016,1.0,3.366
1624,3303,3303,51633,20,hybrid,1000,216,Mozambique,beta,782935.7991586349,1300.0,781860.7581365115,426,22.323528,0.016,1.0,0.016,1.0,3.366
1625,3308,3308,51633,20,hybrid,1000,216,Mozambique,beta,776157.0428604593,1020.0,775328.7053052672,589,22.191948,0.016,1.0,0.016,1.0,3.366
1628,3311,3311,51633,20,hybrid,1000,216,Mozambique,alpha,919258.3163904723,1160.0,918197.4185960132,91,22.152843,0.016,1.67,0.02672,1.0,3.366
1629,3312,3312,51633,20,hybrid,1000,216,Mozambique,alpha,921540.5335045065,1193.9857110401472,920647.0747860618,883,22.283398,0.016,1.67,0.02672,1.0,3.366
1633,3323,3323,51633,20,hybrid,1000,216,Mozambique,beta,780652.6215559604,1026.1917364224,779552.6947947724,27,22.359053,0.016,1.0,0.016,1.0,3.366
1637,3330,3330,51633,20,hybrid,1000,216,Mozambique,beta,780118.4915886087,928.916100448256,779184.3951551021,548,22.228252,0.016,1.0,0.016,1.0,3.366
1638,3331,3331,51633,20,hybrid,1000,216,Mozambique,beta,778530.7348185803,901.4744098895036,777746.6790282374,403,22.179054,0.016,1.0,0.016,1.0,3.366
1641,3338,3338,51633,20,hybrid,1000,216,Mozambique,beta,779339.7076174292,900.0,778433.3663913789,111,22.243847,0.016,1.0,0.016,1.0,3.366
1642,3346,3346,51633,20,hybrid,1000,216,Mozambique,delta,959625.8084571644,1080.0,958601.8296638516,354,22.353764,0.016,2.2,0.0352,1.0,3.366
1643,3348,3348,51633,20,hybrid,1000,216,Mozambique,beta,782066.3601785655,1000.0,780943.6514043957,283,22.33439,0.016,1.0,0.016,1.0,3.366
1646,3354,3354,51633,20,hybrid,1000,216,Mozambique,gamma,948235.012695272,1240.0,946968.0829368678,918,22.382866,0.016,2.0,0.032,1.0,3.366
1648,3360,3360,51633,20,hybrid,1000,216,Mozambique,beta,781490.2819074696,1080.0,780558.1900386957,292,22.258791,0.016,1.0,0.016,1.0,3.366
1650,3362,3362,51633,20,hybrid,1000,216,Mozambique,delta,958353.4970133258,1360.0,957117.1089549056,122,22.276144,0.016,2.2,0.0352,1.0,3.366
1651,3363,3363,51633,20,hybrid,1000,216,Mozambique,beta,787826.753956002,927.43008370688,786476.5323767054,335,22.434988,0.016,1.0,0.016,1.0,3.366
1653,3366,3366,51633,20,hybrid,1000,216,Mozambique,beta,782096.2125465762,1020.0,781485.2632470964,119,22.186487,0.016,1.0,0.016,1.0,3.366
1654,3370,3370,51633,20,hybrid,1000,216,Mozambique,delta,961040.1725418638,1060.0,960349.9695632076,41,22.30607,0.016,2.2,0.0352,1.0,3.366
1655,3371,3371,51633,20,hybrid,1000,216,Mozambique,beta,787826.753956002,927.43008370688,786476.5323767054,335,22.434988,0.016,1.0,0.016,1.0,3.366
1658,3378,3378,51633,20,hybrid,1000,216,Mozambique,beta,776157.0428604593,1020.0,775328.7053052672,589,22.191948,0.016,1.0,0.016,1.0,3.366
1659,3379,3379,51633,20,hybrid,1000,216,Mozambique,delta,961904.0820673066,1020.0,960436.3596765358,783,22.202917,0.016,2.2,0.0352,1.0,3.366
1660,3380,3380,51633,20,hybrid,1000,216,Mozambique,beta,776768.7331472847,860.0,775871.0415041775,630,22.167883,0.016,1.0,0.016,1.0,3.366
1661,3382,3382,51633,20,hybrid,1000,216,Mozambique,alpha,915159.9581199568,1440.0,914126.2422953884,558,22.329311,0.016,1.67,0.02672,1.0,3.366
1662,3383,3383,51633,20,hybrid,1000,216,Mozambique,beta,783651.1522787563,1018.4884258895036,782971.3988870364,979,22.400095,0.016,1.0,0.016,1.0,3.366
1664,3389,3389,51633,20,hybrid,1000,216,Mozambique,beta,775287.0509292437,1055.4070215745865,773815.4666831744,332,22.352764,0.016,1.0,0.016,1.0,3.366
1667,3393,3393,51633,20,hybrid,1000,216,Mozambique,beta,778847.9089343337,882.7882428495036,778334.3457461612,232,22.140995,0.016,1.0,0.016,1.0,3.366
1668,3395,3395,51633,20,hybrid,1000,216,Mozambique,beta,782847.4137376106,900.0,782010.3215400275,306,22.221464,0.016,1.0,0.016,1.0,3.366
1671,3403,3403,51633,20,hybrid,1000,216,Mozambique,beta,778468.604123393,1206.1917364224,777274.1420651599,873,22.110828,0.016,1.0,0.016,1.0,3.366
1673,3407,3407,51633,20,hybrid,1000,216,Mozambique,gamma,948313.3044256616,1480.0,946714.6143256412,430,22.305538,0.016,2.0,0.032,1.0,3.366
1677,3411,3411,51633,20,hybrid,1000,216,Mozambique,beta,778022.9477184289,960.0,776960.7727159979,713,22.194706,0.016,1.0,0.016,1.0,3.366
1682,3420,3420,51633,20,hybrid,1000,216,Mozambique,beta,783286.2992841344,1180.0,782087.0321185298,212,22.256023,0.016,1.0,0.016,1.0,3.366
1683,3421,3421,51633,20,hybrid,1000,216,Mozambique,beta,787864.6764812714,1220.0,786737.7574245036,728,22.393131,0.016,1.0,0.016,1.0,3.366
1685,3430,3430,51633,20,hybrid,1000,216,Mozambique,beta,778661.2356884875,760.0,778028.255730621,495,22.175837,0.016,1.0,0.016,1.0,3.366
1686,3432,3432,51633,20,hybrid,1000,216,Mozambique,beta,787924.0664393078,1140.0,786671.9351933834,353,22.42036,0.016,1.0,0.016,1.0,3.366
1687,3434,3434,51633,20,hybrid,1000,216,Mozambique,beta,788855.7564079401,1180.0,787651.1736657629,265,22.3412,0.016,1.0,0.016,1.0,3.366
1689,3439,3439,51633,20,hybrid,1000,216,Mozambique,beta,779087.6484911789,1080.0,778122.1880500456,951,22.27432,0.016,1.0,0.016,1.0,3.366
1690,3440,3440,51633,20,hybrid,1000,216,Mozambique,beta,782630.979588631,1078.4884258895036,781873.4708259735,614,22.319735,0.016,1.0,0.016,1.0,3.366
1694,3449,3449,51633,20,hybrid,1000,216,Mozambique,beta,787161.2893042169,804.29981696,785727.3902631291,417,22.170023,0.016,1.0,0.016,1.0,3.366
1695,3450,3450,51633,20,hybrid,1000,216,Mozambique,beta,781555.9963734394,1106.1063421124936,780509.7672678836,882,22.31605,0.016,1.0,0.016,1.0,3.366
1697,3456,3456,51633,20,hybrid,1000,216,Mozambique,beta,778589.24838902,960.0,777438.5120212768,989,22.241537,0.016,1.0,0.016,1.0,3.366
1698,3458,3458,51633,20,hybrid,1000,216,Mozambique,beta,788743.0454312805,1030.8718987343036,787873.6676672518,981,22.359285,0.016,1.0,0.016,1.0,3.366
1700,3463,3463,51633,20,hybrid,1000,216,Mozambique,beta,783198.880085931,1054.9991374979072,782108.7248940251,439,22.16911,0.016,1.0,0.016,1.0,3.366
1704,3471,3471,51633,20,hybrid,1000,216,Mozambique,beta,786019.7283499575,835.4070215745863,785846.1297811384,418,22.422712,0.016,1.0,0.016,1.0,3.366
1708,3479,3479,51633,20,hybrid,1000,216,Mozambique,beta,780339.2656459935,1018.4884258895036,779471.8195177852,723,22.243725,0.016,1.0,0.016,1.0,3.366
1709,3480,3480,51633,20,hybrid,1000,216,Mozambique,beta,792201.0708641403,1060.0,790693.6703255279,32,22.225399,0.016,1.0,0.016,1.0,3.366
1713,3488,3488,51633,20,hybrid,1000,216,Mozambique,delta,959463.2531777644,1240.0,958293.649870972,174,22.067612,0.016,2.2,0.0352,1.0,3.366
1714,3489,3489,51633,20,hybrid,1000,216,Mozambique,beta,783098.1789167391,1022.0736,781839.6542550919,572,22.204315,0.016,1.0,0.016,1.0,3.366
1717,3493,3493,51633,20,hybrid,1000,216,Mozambique,beta,782020.2638606827,980.0,780650.4440551838,469,22.34485,0.016,1.0,0.016,1.0,3.366
1719,3495,3495,51633,20,hybrid,1000,216,Mozambique,beta,783893.3042567148,940.0,782982.3984083567,852,22.23771,0.016,1.0,0.016,1.0,3.366
1721,3497,3497,51633,20,hybrid,1000,216,Mozambique,delta,959183.2170216102,1120.0,957778.7339730224,52,22.294456,0.016,2.2,0.0352,1.0,3.366
1723,3499,3499,51633,20,hybrid,1000,216,Mozambique,beta,781317.4885891706,1140.0,780496.6713485768,362,22.297523,0.016,1.0,0.016,1.0,3.366
1726,3503,3503,51633,20,hybrid,1000,216,Mozambique,beta,785470.1807584135,785.159780352,784562.4816260049,746,22.322376,0.016,1.0,0.016,1.0,3.366
1728,3507,3507,51633,20,hybrid,1000,216,Mozambique,beta,790002.6228041009,996.6070215745864,788813.0752059156,617,22.423212,0.016,1.0,0.016,1.0,3.366
1729,3508,3508,51633,20,hybrid,1000,216,Mozambique,beta,782873.6587842104,780.0,782092.0452117415,489,22.317305,0.016,1.0,0.016,1.0,3.366
1730,3510,3510,51633,20,hybrid,1000,216,Mozambique,beta,774881.7097287336,855.4070215745863,773866.2045051232,855,22.22436,0.016,1.0,0.016,1.0,3.366
1732,3514,3514,51633,20,hybrid,1000,216,Mozambique,beta,785225.0836368473,920.0,784370.2441913894,406,22.263498,0.016,1.0,0.016,1.0,3.366
1735,3522,3522,51633,20,hybrid,1000,216,Mozambique,beta,781808.8670032237,1000.0,780778.6435309264,777,22.311676,0.016,1.0,0.016,1.0,3.366
1736,3523,3523,51633,20,hybrid,1000,216,Mozambique,beta,783198.880085931,1054.9991374979072,782108.7248940251,439,22.16911,0.016,1.0,0.016,1.0,3.366
1743,3537,3537,51633,20,hybrid,1000,216,Mozambique,gamma,947475.5341932264,1060.0,946648.8109362198,497,22.226624,0.016,2.0,0.032,1.0,3.366
1746,3543,3543,51633,20,hybrid,1000,216,Mozambique,beta,785195.9203343515,980.0,783717.6544534701,950,22.173374,0.016,1.0,0.016,1.0,3.366
1747,3544,3544,51633,20,hybrid,1000,216,Mozambique,beta,780794.3491995098,1000.0,779914.9100374491,587,22.161657,0.016,1.0,0.016,1.0,3.366
1749,3547,3547,51633,20,hybrid,1000,216,Mozambique,beta,785708.1553479952,1135.4070215745865,784781.1836546457,382,22.273684,0.016,1.0,0.016,1.0,3.366
1752,3554,3554,51633,20,hybrid,1000,216,Mozambique,beta,789550.4820841087,1280.0,788470.7004859424,486,22.248274,0.016,1.0,0.016,1.0,3.366
1754,3557,3557,51633,20,hybrid,1000,216,Mozambique,beta,774049.8728664485,840.0,773580.8784254185,716,22.11441,0.016,1.0,0.016,1.0,3.366
1756,3561,3561,51633,20,hybrid,1000,216,Mozambique,beta,783577.1548060221,1080.0,782326.7784141337,556,22.337847,0.016,1.0,0.016,1.0,3.366
1757,3562,3562,51633,20,hybrid,1000,216,Mozambique,beta,782050.5256141167,1095.4070215745865,781308.1989355781,880,22.274841,0.016,1.0,0.016,1.0,3.366
1758,3563,3563,51633,20,hybrid,1000,216,Mozambique,gamma,947625.8771831794,1060.0,946708.6520499252,144,22.228619,0.016,2.0,0.032,1.0,3.366
1759,3564,3564,51633,20,hybrid,1000,216,Mozambique,beta,787042.1290279665,1140.0,785588.2923191185,183,22.388685,0.016,1.0,0.016,1.0,3.366
1760,3569,3569,51633,20,hybrid,1000,216,Mozambique,gamma,950132.0505436312,1180.0,949343.3395168356,234,22.313782,0.016,2.0,0.032,1.0,3.366
1765,3583,3583,51633,20,hybrid,1000,216,Mozambique,beta,778974.6659594316,1135.4070215745865,777642.3382547761,687,22.302849,0.016,1.0,0.016,1.0,3.366
1768,3590,3590,51633,20,hybrid,1000,216,Mozambique,beta,783770.0103795525,1220.0,782439.0862135661,364,22.208328,0.016,1.0,0.016,1.0,3.366
1769,3591,3591,51633,20,hybrid,1000,216,Mozambique,beta,790910.8272845638,980.0,789675.4309606291,790,22.314861,0.016,1.0,0.016,1.0,3.366
1770,3593,3593,51633,20,hybrid,1000,216,Mozambique,beta,786302.563497676,1080.0,785122.4787828291,81,22.44283,0.016,1.0,0.016,1.0,3.366
1779,3621,3621,51633,20,hybrid,1000,216,Mozambique,beta,784986.5288552261,746.1917364224,784593.3965267673,448,22.2326,0.016,1.0,0.016,1.0,3.366
1782,3631,3631,51633,20,hybrid,1000,216,Mozambique,beta,786746.5241222179,1155.4070215745865,785627.895906806,444,22.354813,0.016,1.0,0.016,1.0,3.366
1783,3632,3632,51633,20,hybrid,1000,216,Mozambique,beta,784986.5288552261,746.1917364224,784593.3965267673,448,22.2326,0.016,1.0,0.016,1.0,3.366
1784,3634,3634,51633,20,hybrid,1000,216,Mozambique,beta,782622.1605269436,1040.0,781350.6377110376,892,22.36069,0.016,1.0,0.016,1.0,3.366
1785,3635,3635,51633,20,hybrid,1000,216,Mozambique,beta,775535.6363787071,940.0,774273.5377593711,997,22.131557,0.016,1.0,0.016,1.0,3.366
1790,3644,3644,51633,20,hybrid,1000,216,Mozambique,beta,782340.1763674789,1100.0,781022.2087517597,246,22.18354,0.016,1.0,0.016,1.0,3.366
1792,3648,3648,51633,20,hybrid,1000,216,Mozambique,gamma,948514.6912110364,1480.0,946979.6725771785,68,22.363745,0.016,2.0,0.032,1.0,3.366
1793,3649,3649,51633,20,hybrid,1000,216,Mozambique,beta,784172.3276566854,1188.916100448256,782878.0644950283,760,22.320135,0.016,1.0,0.016,1.0,3.366
1794,3650,3650,51633,20,hybrid,1000,216,Mozambique,beta,782226.465046769,1080.0,781394.7556743417,915,22.31147,0.016,1.0,0.016,1.0,3.366
1795,3653,3653,51633,20,hybrid,1000,216,Mozambique,beta,787983.7066407008,1120.0,786971.1008967791,435,22.204935,0.016,1.0,0.016,1.0,3.366
1801,3670,3670,51633,20,hybrid,1000,216,Mozambique,beta,789440.8714237994,1020.0,788608.5269709651,993,22.416195,0.016,1.0,0.016,1.0,3.366
1802,3671,3671,51633,20,hybrid,1000,216,Mozambique,beta,793912.6433071955,1077.1390016054886,793183.5638105497,31,22.335608,0.016,1.0,0.016,1.0,3.366
1804,3673,3673,51633,20,hybrid,1000,216,Mozambique,beta,781031.9124274289,822.985984,780162.229804914,996,22.199417,0.016,1.0,0.016,1.0,3.366
1805,3674,3674,51633,20,hybrid,1000,216,Mozambique,beta,782756.2101932216,1193.215917408256,781378.7497278592,627,22.238773,0.016,1.0,0.016,1.0,3.366
1806,3676,3676,51633,20,hybrid,1000,216,Mozambique,beta,774952.1448065962,1200.0,773745.6968915596,20,22.263304,0.016,1.0,0.016,1.0,3.366
1810,3684,3684,51633,20,hybrid,1000,216,Mozambique,beta,788054.0781330669,940.0,787256.9265626462,906,22.42088,0.016,1.0,0.016,1.0,3.366
1811,3686,3686,51633,20,hybrid,1000,216,Mozambique,beta,780791.2150320397,720.0,779935.0404483763,936,22.230007,0.016,1.0,0.016,1.0,3.366
1812,3689,3689,51633,20,hybrid,1000,216,Mozambique,beta,784427.5788373997,1272.8391846454888,783489.855777941,754,22.263504,0.016,1.0,0.016,1.0,3.366
1813,3690,3690,51633,20,hybrid,1000,216,Mozambique,beta,782797.2553140182,1026.1917364224,781771.4928325061,944,22.367374,0.016,1.0,0.016,1.0,3.366
1814,3697,3697,51633,20,hybrid,1000,216,Mozambique,beta,785923.1186468294,1000.0,785054.8896951184,314,22.254297,0.016,1.0,0.016,1.0,3.366
1816,3704,3704,51633,20,hybrid,1000,216,Mozambique,beta,780809.0584813119,1320.0,779450.444161247,447,22.368893,0.016,1.0,0.016,1.0,3.366
1817,3705,3705,51633,20,hybrid,1000,216,Mozambique,beta,784130.2083326508,1100.0,782781.2312599414,904,22.2417,0.016,1.0,0.016,1.0,3.366
1818,3706,3706,51633,20,hybrid,1000,216,Mozambique,gamma,949498.6868296408,1020.0,948601.4729086552,370,22.203625,0.016,2.0,0.032,1.0,3.366
1822,3713,3713,51633,20,hybrid,1000,216,Mozambique,delta,957944.0384307344,1040.0,957212.599389732,945,22.15294,0.016,2.2,0.0352,1.0,3.366
1826,3722,3722,51633,20,hybrid,1000,216,Mozambique,beta,781889.3353469244,986.1917364224,780866.1615339678,106,22.229815,0.016,1.0,0.016,1.0,3.366
1830,3741,3741,51633,20,hybrid,1000,216,Mozambique,gamma,945446.1514689948,1480.0,943750.1944239576,383,22.282549,0.016,2.0,0.032,1.0,3.366
1831,3743,3743,51633,20,hybrid,1000,216,Mozambique,beta,776860.6715742568,992.8391846454888,775991.6571366154,154,22.23254,0.016,1.0,0.016,1.0,3.366
1832,3744,3744,51633,20,hybrid,1000,216,Mozambique,beta,787420.3377534368,1240.0,785880.1634392536,338,22.497187,0.016,1.0,0.016,1.0,3.366
1834,3747,3747,51633,20,hybrid,1000,216,Mozambique,alpha,924009.4901350724,1200.0,922866.431410427,131,22.33136,0.016,1.67,0.02672,1.0,3.366
1840,3757,3757,51633,20,hybrid,1000,216,Mozambique,beta,780284.751329142,1007.43008370688,779244.6569436863,170,22.21445,0.016,1.0,0.016,1.0,3.366
1841,3758,3758,51633,20,hybrid,1000,216,Mozambique,beta,790059.1234809376,940.0,789274.2332706429,570,22.338633,0.016,1.0,0.016,1.0,3.366
1842,3760,3760,51633,20,hybrid,1000,216,Mozambique,delta,961379.97695525,1320.0,960128.9304857338,259,22.383234,0.016,2.2,0.0352,1.0,3.366
1844,3763,3763,51633,20,hybrid,1000,216,Mozambique,beta,784408.8212258113,940.0,783153.4389685865,771,22.29331,0.016,1.0,0.016,1.0,3.366
1847,3772,3772,51633,20,hybrid,1000,216,Mozambique,beta,779756.8657797363,960.0,778416.91556388,893,22.268692,0.016,1.0,0.016,1.0,3.366
1848,3777,3777,51633,20,hybrid,1000,216,Mozambique,beta,784084.1521841151,960.0,783317.1114007784,404,22.244135,0.016,1.0,0.016,1.0,3.366
1849,3779,3779,51633,20,hybrid,1000,216,Mozambique,beta,788113.1565801615,1060.0,786950.5555439009,813,22.268883,0.016,1.0,0.016,1.0,3.366
1851,3781,3781,51633,20,hybrid,1000,216,Mozambique,beta,778753.1701852262,880.0,777850.4643922024,482,22.306185,0.016,1.0,0.016,1.0,3.366
1853,3783,3783,51633,20,hybrid,1000,216,Mozambique,alpha,921373.6256914178,1200.0,920489.3721370874,637,22.259052,0.016,1.67,0.02672,1.0,3.366
1856,3792,3792,51633,20,hybrid,1000,216,Mozambique,beta,784189.042878021,1160.0,782889.5477890475,250,22.216257,0.016,1.0,0.016,1.0,3.366
1857,3793,3793,51633,20,hybrid,1000,216,Mozambique,delta,961749.3033082288,1140.0,960963.0795629856,211,22.29009,0.016,2.2,0.0352,1.0,3.366
1859,3795,3795,51633,20,hybrid,1000,216,Mozambique,beta,782399.3223767572,1023.6482062415035,780981.8844012832,680,22.080503,0.016,1.0,0.016,1.0,3.366
1861,3798,3798,51633,20,hybrid,1000,216,Mozambique,beta,789550.4820841087,1280.0,788470.7004859424,486,22.248274,0.016,1.0,0.016,1.0,3.366
1862,3799,3799,51633,20,hybrid,1000,216,Mozambique,beta,782070.2549874709,900.0,781340.0946175974,167,22.272942,0.016,1.0,0.016,1.0,3.366
1864,3803,3803,51633,20,hybrid,1000,216,Mozambique,beta,780454.9940426518,1067.43008370688,778906.0071646017,965,22.32701,0.016,1.0,0.016,1.0,3.366
1865,3804,3804,51633,20,hybrid,1000,216,Mozambique,beta,781020.8921528618,849.459597312,780229.881820499,123,22.290012,0.016,1.0,0.016,1.0,3.366
1866,3806,3806,51633,20,hybrid,1000,216,Mozambique,gamma,952145.0434194086,1520.0,950669.2968348984,738,22.234879,0.016,2.0,0.032,1.0,3.366
1867,3808,3808,51633,20,hybrid,1000,216,Mozambique,beta,777999.9241685539,900.0,776864.8240166289,366,22.178646,0.016,1.0,0.016,1.0,3.366
1869,3810,3810,51633,20,hybrid,1000,216,Mozambique,beta,781686.253291118,1024.29981696,780428.2161781108,683,22.272835,0.016,1.0,0.016,1.0,3.366
1870,3811,3811,51633,20,hybrid,1000,216,Mozambique,alpha,925530.0692656562,1020.0,924386.3798888735,239,22.21398,0.016,1.67,0.02672,1.0,3.366
1871,3812,3812,51633,20,hybrid,1000,216,Mozambique,beta,783646.9371901484,1220.0,782165.1326216226,848,22.37562,0.016,1.0,0.016,1.0,3.366
1872,3814,3814,51633,20,hybrid,1000,216,Mozambique,beta,787478.2730249171,1180.0,786523.7622535179,127,22.346924,0.016,1.0,0.016,1.0,3.366
1873,3816,3816,51633,20,hybrid,1000,216,Mozambique,beta,779457.6550123496,1084.29981696,778479.946387439,969,22.279362,0.016,1.0,0.016,1.0,3.366
1876,3822,3822,51633,20,hybrid,1000,216,Mozambique,gamma,950207.5456719043,1260.0,948867.957870267,159,22.367123,0.016,2.0,0.032,1.0,3.366
1878,3826,3826,51633,20,hybrid,1000,216,Mozambique,beta,795587.315574653,880.0,794896.7196801449,800,22.260378,0.016,1.0,0.016,1.0,3.366
1880,3828,3828,51633,20,hybrid,1000,216,Mozambique,beta,784675.7620366894,1060.0,783572.9951606218,731,22.386826,0.016,1.0,0.016,1.0,3.366
1884,3837,3837,51633,20,hybrid,1000,216,Mozambique,alpha,923678.5864393524,960.0,922615.453704934,529,22.24925,0.016,1.67,0.02672,1.0,3.366
1885,3838,3838,51633,20,hybrid,1000,216,Mozambique,delta,960453.5879975808,989.7743635697736,959484.2493454748,44,22.232012,0.016,2.2,0.0352,1.0,3.366
1887,3843,3843,51633,20,hybrid,1000,216,Mozambique,beta,786435.5607863296,720.0,785729.5342082215,707,22.331018,0.016,1.0,0.016,1.0,3.366
1888,3844,3844,51633,20,hybrid,1000,216,Mozambique,beta,783898.3759015546,1107.43008370688,783254.0262999332,671,22.281027,0.016,1.0,0.016,1.0,3.366
