,Unnamed: 0,Unnamed: 0.1,pop_size,pop_scale,pop_type,pop_infected,n_days,location,variants,cum_infections,cum_deaths,cum_recoveries,rand_seed,avg_age,wild_beta,rel_beta,beta,rel_severe_prob,contacts
355,708,708,51633,20,hybrid,1000,216,Oman,gamma,1014044.7414175392,1380.0,1012591.1832440617,627,29.957525,0.016,2.0,0.032,1.0,7.017
358,713,713,51633,20,hybrid,1000,216,Oman,gamma,1014339.5367938832,1180.0,1013162.3250428304,385,29.906683,0.016,2.0,0.032,1.0,7.017
359,714,714,51633,20,hybrid,1000,216,Oman,gamma,1014663.767660541,1600.0,1013083.187509845,375,30.025703,0.016,2.0,0.032,1.0,7.017
360,721,721,51633,20,hybrid,1000,216,Oman,beta,957457.0889173604,1080.0,956447.3151301228,23,29.973743,0.016,1.0,0.016,1.0,7.017
369,740,740,51633,20,hybrid,1000,216,Oman,gamma,1013734.4810359275,1620.0,1012145.245632303,666,29.94029,0.016,2.0,0.032,1.0,7.017
370,743,743,51633,20,hybrid,1000,216,Oman,gamma,1014238.1734485948,1580.0,1012939.164822014,414,30.068089,0.016,2.0,0.032,1.0,7.017
371,744,744,51633,20,hybrid,1000,216,Oman,gamma,1012828.8183499604,1580.0,1011123.014157358,307,29.86478,0.016,2.0,0.032,1.0,7.017
374,750,750,51633,20,hybrid,1000,216,Oman,beta,957485.2316994251,1520.0,956020.3295481018,37,29.832994,0.016,1.0,0.016,1.0,7.017
375,752,752,51633,20,hybrid,1000,216,Oman,gamma,1012709.7518240418,1340.0,1011293.8686979868,819,29.954014,0.016,2.0,0.032,1.0,7.017
376,756,756,51633,20,hybrid,1000,216,Oman,gamma,1014392.839769652,1360.0,1013060.1706162054,135,29.977623,0.016,2.0,0.032,1.0,7.017
378,758,758,51633,20,hybrid,1000,216,Oman,gamma,1013925.6922346296,1280.0000000000002,1012468.0634357136,35,29.901482,0.016,2.0,0.032,1.0,7.017
379,761,761,51633,20,hybrid,1000,216,Oman,gamma,1014355.26823044,1240.0,1013203.2530682236,177,29.96393,0.016,2.0,0.032,1.0,7.017
382,768,768,51633,20,hybrid,1000,216,Oman,gamma,1015599.7871607894,1560.0,1014301.5833192056,718,29.994804,0.016,2.0,0.032,1.0,7.017
384,771,771,51633,20,hybrid,1000,216,Oman,gamma,1013923.4771881624,1769.3237397653568,1012239.2739339492,593,30.074625,0.016,2.0,0.032,1.0,7.017
385,777,777,51633,20,hybrid,1000,216,Oman,gamma,1014102.0019237818,1280.0,1012741.627476934,620,29.88442,0.016,2.0,0.032,1.0,7.017
388,780,780,51633,20,hybrid,1000,216,Oman,gamma,1013956.9478811348,1380.0,1012518.6075767848,259,30.107819,0.016,2.0,0.032,1.0,7.017
393,789,789,51633,20,hybrid,1000,216,Oman,gamma,1014593.0504552984,1460.0,1013089.5382948668,523,29.95864,0.016,2.0,0.032,1.0,7.017
394,791,791,51633,20,hybrid,1000,216,Oman,alpha,1006894.3983816118,1400.0,1005407.230634284,103,30.005325,0.016,1.67,0.02672,1.0,7.017
395,792,792,51633,20,hybrid,1000,216,Oman,gamma,1015147.759814851,1520.0,1013684.6196178036,594,29.823025,0.016,2.0,0.032,1.0,7.017
401,809,809,51633,20,hybrid,1000,216,Oman,gamma,1012714.3756429028,1680.0,1010974.18740355,316,29.916597,0.016,2.0,0.032,1.0,7.017
403,813,813,51633,20,hybrid,1000,216,Oman,alpha,1005280.3933980966,1520.0,1004018.9453111822,354,30.00925,0.016,1.67,0.02672,1.0,7.017
404,814,814,51633,20,hybrid,1000,216,Oman,gamma,1013591.017947598,1380.0,1012158.7295632536,531,30.028437,0.016,2.0,0.032,1.0,7.017
405,818,818,51633,20,hybrid,1000,216,Oman,delta,1016672.1704130868,1260.0,1015439.2432116036,945,29.883244,0.016,2.2,0.0352,1.0,7.017
407,820,820,51633,20,hybrid,1000,216,Oman,gamma,1013877.4370644856,1500.0,1012510.0349394748,242,29.973604,0.016,2.0,0.032,1.0,7.017
409,827,827,51633,20,hybrid,1000,216,Oman,gamma,1014789.495139313,1560.0000000000002,1013271.6188588964,321,30.075682,0.016,2.0,0.032,1.0,7.017
413,837,837,51633,20,hybrid,1000,216,Oman,gamma,1014083.1137571634,1620.0,1012526.7156283456,538,29.833326,0.016,2.0,0.032,1.0,7.017
414,842,842,51633,20,hybrid,1000,216,Oman,gamma,1014037.8475549372,1340.0,1012633.0561727552,9,30.000998,0.016,2.0,0.032,1.0,7.017
416,844,844,51633,20,hybrid,1000,216,Oman,gamma,1015052.2456418418,1560.0000000000002,1013526.9144088598,777,29.989212,0.016,2.0,0.032,1.0,7.017
417,847,847,51633,20,hybrid,1000,216,Oman,gamma,1014892.9737249224,1320.0,1013591.0277022676,333,30.144419,0.016,2.0,0.032,1.0,7.017
420,854,854,51633,20,hybrid,1000,216,Oman,gamma,1014246.5788926324,1260.0,1013035.5143626832,747,30.057352,0.016,2.0,0.032,1.0,7.017
421,856,856,51633,20,hybrid,1000,216,Oman,gamma,1013672.3105931114,1480.0,1012104.4606111737,866,30.000654,0.016,2.0,0.032,1.0,7.017
423,859,859,51633,20,hybrid,1000,216,Oman,gamma,1012861.8696837376,1820.0,1010996.8585666886,50,29.876024,0.016,2.0,0.032,1.0,7.017
426,868,868,51633,20,hybrid,1000,216,Oman,alpha,1003574.7986305718,1720.0,1001850.6636025524,96,29.903875,0.016,1.67,0.02672,1.0,7.017
429,876,876,51633,20,hybrid,1000,216,Oman,gamma,1014902.633770546,1440.0,1013375.3425127058,227,29.90517,0.016,2.0,0.032,1.0,7.017
430,877,877,51633,20,hybrid,1000,216,Oman,gamma,1013939.4628886464,1300.0,1012733.139726608,994,29.914541,0.016,2.0,0.032,1.0,7.017
431,880,880,51633,20,hybrid,1000,216,Oman,gamma,1014060.7574933436,1380.0,1012726.0465117532,8,29.969793,0.016,2.0,0.032,1.0,7.017
433,884,884,51633,20,hybrid,1000,216,Oman,gamma,1014802.208255781,980.0,1013902.9626939548,424,30.009935,0.016,2.0,0.032,1.0,7.017
434,886,886,51633,20,hybrid,1000,216,Oman,gamma,1013942.0966615692,1620.0,1012171.3797315948,3,30.102674,0.016,2.0,0.032,1.0,7.017
435,888,888,51633,20,hybrid,1000,216,Oman,gamma,1014880.1410993749,1220.0,1013808.9654667126,571,29.933807,0.016,2.0,0.032,1.0,7.017
437,892,892,51633,20,hybrid,1000,216,Oman,alpha,1004691.4503172254,1540.0,1002902.3254939528,563,30.089664,0.016,1.67,0.02672,1.0,7.017
438,893,893,51633,20,hybrid,1000,216,Oman,gamma,1014556.7400301624,1420.0,1013269.6592816114,853,30.071493,0.016,2.0,0.032,1.0,7.017
440,895,895,51633,20,hybrid,1000,216,Oman,gamma,1014319.2014017596,1440.0,1012988.5788609566,580,30.054348,0.016,2.0,0.032,1.0,7.017
442,900,900,51633,20,hybrid,1000,216,Oman,gamma,1014835.557895276,1300.0,1013601.3672304573,270,29.95676,0.016,2.0,0.032,1.0,7.017
443,901,901,51633,20,hybrid,1000,216,Oman,gamma,1013427.3274439868,1580.0,1012034.8952761948,87,29.811228,0.016,2.0,0.032,1.0,7.017
444,902,902,51633,20,hybrid,1000,216,Oman,beta,957775.9811893402,1420.0,956106.8177219264,443,29.988989,0.016,1.0,0.016,1.0,7.017
445,903,903,51633,20,hybrid,1000,216,Oman,alpha,1006717.7020482016,1520.0,1005201.4711324956,390,29.90318,0.016,1.67,0.02672,1.0,7.017
446,904,904,51633,20,hybrid,1000,216,Oman,gamma,1015087.5437913218,1680.0,1013499.9990234638,142,29.9175,0.016,2.0,0.032,1.0,7.017
447,905,905,51633,20,hybrid,1000,216,Oman,gamma,1014064.8082408084,1680.0,1012313.6590595668,493,30.005531,0.016,2.0,0.032,1.0,7.017
449,907,907,51633,20,hybrid,1000,216,Oman,gamma,1014649.3606589348,1380.0,1013243.1544717184,694,30.005245,0.016,2.0,0.032,1.0,7.017
450,908,908,51633,20,hybrid,1000,216,Oman,gamma,1013923.4771881624,1769.3237397653568,1012239.2739339492,593,30.074625,0.016,2.0,0.032,1.0,7.017
451,909,909,51633,20,hybrid,1000,216,Oman,gamma,1015295.598737597,1480.0,1013732.8036035666,743,30.103672,0.016,2.0,0.032,1.0,7.017
452,911,911,51633,20,hybrid,1000,216,Oman,gamma,1014580.5053591648,1840.0,1012851.290120597,533,30.002857,0.016,2.0,0.032,1.0,7.017
456,920,920,51633,20,hybrid,1000,216,Oman,gamma,1012861.8696837376,1820.0,1010996.8585666886,50,29.876024,0.016,2.0,0.032,1.0,7.017
458,922,922,51633,20,hybrid,1000,216,Oman,gamma,1014597.3826337224,1700.0000000000002,1013071.273212086,237,30.001005,0.016,2.0,0.032,1.0,7.017
459,926,926,51633,20,hybrid,1000,216,Oman,gamma,1013737.1693569628,1520.0,1012208.8736691796,573,29.987127,0.016,2.0,0.032,1.0,7.017
460,932,932,51633,20,hybrid,1000,216,Oman,gamma,1014536.9486891064,1500.0,1012953.4760771918,281,30.008226,0.016,2.0,0.032,1.0,7.017
462,935,935,51633,20,hybrid,1000,216,Oman,delta,1017495.8334108448,1100.0,1016654.7615745356,91,29.89303,0.016,2.2,0.0352,1.0,7.017
463,936,936,51633,20,hybrid,1000,216,Oman,gamma,1014598.0076418294,1780.0,1013077.3841951962,940,30.015785,0.016,2.0,0.032,1.0,7.017
464,938,938,51633,20,hybrid,1000,216,Oman,gamma,1013593.818128651,1620.0,1011987.4612848175,883,29.992863,0.016,2.0,0.032,1.0,7.017
466,941,941,51633,20,hybrid,1000,216,Oman,gamma,1014116.1085646468,1540.0,1012455.2133911625,998,29.884377,0.016,2.0,0.032,1.0,7.017
471,954,954,51633,20,hybrid,1000,216,Oman,beta,956836.1981812542,1420.0,954803.950559516,102,29.83578,0.016,1.0,0.016,1.0,7.017
476,965,965,51633,20,hybrid,1000,216,Oman,alpha,1004527.836537014,1540.0,1003075.2630788492,499,29.97532,0.016,1.67,0.02672,1.0,7.017
477,966,966,51633,20,hybrid,1000,216,Oman,gamma,1012659.4883200016,1200.0,1011325.3048204464,430,29.993843,0.016,2.0,0.032,1.0,7.017
478,968,968,51633,20,hybrid,1000,216,Oman,gamma,1013217.9447491516,1740.0,1011348.3569992962,490,29.981981,0.016,2.0,0.032,1.0,7.017
479,969,969,51633,20,hybrid,1000,216,Oman,gamma,1014132.9504338372,1320.0,1012868.3898237428,987,30.023577,0.016,2.0,0.032,1.0,7.017
480,971,971,51633,20,hybrid,1000,216,Oman,gamma,1013229.1030337674,1340.0,1011986.7561215413,927,30.12579,0.016,2.0,0.032,1.0,7.017
481,972,972,51633,20,hybrid,1000,216,Oman,gamma,1013781.783766627,1320.0,1012650.3768821346,557,30.05289,0.016,2.0,0.032,1.0,7.017
482,973,973,51633,20,hybrid,1000,216,Oman,beta,958122.4048870292,1420.0,956664.6741989772,81,30.116081,0.016,1.0,0.016,1.0,7.017
494,992,992,51633,20,hybrid,1000,216,Oman,delta,1016914.3570771884,1540.0,1015326.5996646289,23,29.973743,0.016,2.2,0.0352,1.0,7.017
495,993,993,51633,20,hybrid,1000,216,Oman,delta,1017328.658150412,1560.0,1015824.690896722,927,30.12579,0.016,2.2,0.0352,1.0,7.017
496,996,996,51633,20,hybrid,1000,216,Oman,gamma,1014193.7775104884,1620.0,1012612.7782791517,910,29.99815,0.016,2.0,0.032,1.0,7.017
497,998,998,51633,20,hybrid,1000,216,Oman,gamma,1015006.03090925,1260.0,1013858.5144452108,365,29.964045,0.016,2.0,0.032,1.0,7.017
498,1000,1000,51633,20,hybrid,1000,216,Oman,gamma,1013530.7195298806,1600.0,1011828.1021477516,149,29.97191,0.016,2.0,0.032,1.0,7.017
499,1002,1002,51633,20,hybrid,1000,216,Oman,gamma,1014934.414116038,1560.0,1013382.0310210772,72,30.1096,0.016,2.0,0.032,1.0,7.017
500,1006,1006,51633,20,hybrid,1000,216,Oman,gamma,1013520.1258051366,1320.0,1012260.1616286616,664,29.831575,0.016,2.0,0.032,1.0,7.017
501,1007,1007,51633,20,hybrid,1000,216,Oman,gamma,1014092.8302446384,1480.0,1012818.7767316576,136,29.994162,0.016,2.0,0.032,1.0,7.017
504,1011,1011,51633,20,hybrid,1000,216,Oman,beta,953654.5328481912,1624.29981696,952252.883964119,404,29.9467,0.016,1.0,0.016,1.0,7.017
507,1017,1017,51633,20,hybrid,1000,216,Oman,gamma,1015050.5336071772,1800.0,1013132.1806546364,69,29.954218,0.016,2.0,0.032,1.0,7.017
509,1026,1026,51633,20,hybrid,1000,216,Oman,gamma,1014564.9229659332,1160.0,1013501.6813143496,477,29.873077,0.016,2.0,0.032,1.0,7.017
511,1032,1032,51633,20,hybrid,1000,216,Oman,gamma,1013547.4017771606,1380.0,1012066.9294591352,223,29.981846,0.016,2.0,0.032,1.0,7.017
512,1034,1034,51633,20,hybrid,1000,216,Oman,gamma,1014289.9519084954,1320.0,1012936.379109968,525,29.900347,0.016,2.0,0.032,1.0,7.017
513,1036,1036,51633,20,hybrid,1000,216,Oman,gamma,1014520.8233069944,1540.0,1012942.904744771,305,30.046377,0.016,2.0,0.032,1.0,7.017
514,1037,1037,51633,20,hybrid,1000,216,Oman,alpha,1006137.8659009608,1540.0,1004602.0286186616,683,29.923288,0.016,1.67,0.02672,1.0,7.017
517,1046,1046,51633,20,hybrid,1000,216,Oman,gamma,1013061.4016934832,1460.0,1011770.3017678412,676,29.85238,0.016,2.0,0.032,1.0,7.017
518,1051,1051,51633,20,hybrid,1000,216,Oman,gamma,1014063.5136908332,1580.0,1012572.0779700236,249,30.043375,0.016,2.0,0.032,1.0,7.017
521,1056,1056,51633,20,hybrid,1000,216,Oman,gamma,1014668.6433307928,1160.0,1013738.5281857924,93,29.934818,0.016,2.0,0.032,1.0,7.017
522,1058,1058,51633,20,hybrid,1000,216,Oman,gamma,1014575.105277242,1240.0,1013249.0964502338,480,30.08119,0.016,2.0,0.032,1.0,7.017
523,1059,1059,51633,20,hybrid,1000,216,Oman,gamma,1012697.936206989,1680.0,1011236.0610226904,841,30.078295,0.016,2.0,0.032,1.0,7.017
524,1061,1061,51633,20,hybrid,1000,216,Oman,gamma,1014228.3930436576,1380.0,1013065.8044776102,852,29.907179,0.016,2.0,0.032,1.0,7.017
525,1063,1063,51633,20,hybrid,1000,216,Oman,delta,1016995.154431995,1800.0,1015115.1125228252,372,30.007652,0.016,2.2,0.0352,1.0,7.017
529,1074,1074,51633,20,hybrid,1000,216,Oman,gamma,1013233.703509558,1460.0,1011754.9950361354,830,29.909937,0.016,2.0,0.032,1.0,7.017
533,1080,1080,51633,20,hybrid,1000,216,Oman,gamma,1014708.251468198,1509.8930806018657,1013221.765402255,294,29.99886,0.016,2.0,0.032,1.0,7.017
537,1085,1085,51633,20,hybrid,1000,216,Oman,gamma,1013191.3214329296,1340.0,1011782.5126940956,373,29.91792,0.016,2.0,0.032,1.0,7.017
540,1091,1091,51633,20,hybrid,1000,216,Oman,gamma,1013448.5195149352,1700.0,1011915.863925878,68,29.981731,0.016,2.0,0.032,1.0,7.017
541,1095,1095,51633,20,hybrid,1000,216,Oman,gamma,1012682.0021353868,1460.0,1011198.3430774956,993,30.099472,0.016,2.0,0.032,1.0,7.017
542,1096,1096,51633,20,hybrid,1000,216,Oman,gamma,1014226.5892853612,1840.0,1012323.6137295244,206,29.946474,0.016,2.0,0.032,1.0,7.017
545,1106,1106,51633,20,hybrid,1000,216,Oman,beta,960693.3274845396,1280.0,959892.547797314,333,30.144419,0.016,1.0,0.016,1.0,7.017
548,1110,1110,51633,20,hybrid,1000,216,Oman,gamma,1014131.2012320036,1460.0000000000002,1012695.342704528,564,29.960545,0.016,2.0,0.032,1.0,7.017
549,1112,1112,51633,20,hybrid,1000,216,Oman,gamma,1013526.4976776632,1360.0,1012103.2580671466,681,29.961401,0.016,2.0,0.032,1.0,7.017
552,1117,1117,51633,20,hybrid,1000,216,Oman,gamma,1014701.52984584,1700.0,1012989.6681222602,433,30.001007,0.016,2.0,0.032,1.0,7.017
553,1118,1118,51633,20,hybrid,1000,216,Oman,delta,1018121.8128330702,1420.0,1016636.762305588,118,29.969555,0.016,2.2,0.0352,1.0,7.017
554,1120,1120,51633,20,hybrid,1000,216,Oman,gamma,1014128.159581042,1680.0,1012565.2087207532,413,29.911798,0.016,2.0,0.032,1.0,7.017
556,1122,1122,51633,20,hybrid,1000,216,Oman,gamma,1014492.397731076,1340.0,1012967.1070784716,550,29.991758,0.016,2.0,0.032,1.0,7.017
557,1124,1124,51633,20,hybrid,1000,216,Oman,gamma,1014453.6815969808,1200.0,1013089.9141509868,128,30.04857,0.016,2.0,0.032,1.0,7.017
558,1125,1125,51633,20,hybrid,1000,216,Oman,gamma,1014781.1614316752,1620.0,1013178.1685133196,894,29.991669,0.016,2.0,0.032,1.0,7.017
559,1126,1126,51633,20,hybrid,1000,216,Oman,gamma,1014920.065573922,1660.0,1013589.909407142,786,29.929708,0.016,2.0,0.032,1.0,7.017
560,1129,1129,51633,20,hybrid,1000,216,Oman,delta,1017428.9036465834,1300.0000000000002,1016249.2710258112,487,29.840706,0.016,2.2,0.0352,1.0,7.017
561,1130,1130,51633,20,hybrid,1000,216,Oman,gamma,1015412.106247284,1300.0,1014013.6587423716,614,30.032024,0.016,2.0,0.032,1.0,7.017
562,1132,1132,51633,20,hybrid,1000,216,Oman,gamma,1014064.8082408084,1680.0,1012313.6590595668,493,30.005531,0.016,2.0,0.032,1.0,7.017
563,1133,1133,51633,20,hybrid,1000,216,Oman,delta,1017137.9288372744,1400.0,1015757.2423206372,413,29.911798,0.016,2.2,0.0352,1.0,7.017
566,1139,1139,51633,20,hybrid,1000,216,Oman,gamma,1014758.0465892758,1340.0,1013282.678662249,982,30.063522,0.016,2.0,0.032,1.0,7.017
567,1140,1140,51633,20,hybrid,1000,216,Oman,beta,958985.7103806932,1200.0,958096.1428070955,730,29.996742,0.016,1.0,0.016,1.0,7.017
569,1144,1144,51633,20,hybrid,1000,216,Oman,gamma,1013814.717446226,1540.0,1012194.4511400268,369,29.97325,0.016,2.0,0.032,1.0,7.017
572,1156,1156,51633,20,hybrid,1000,216,Oman,delta,1016660.7127319456,1240.0,1015341.810833628,52,29.995893,0.016,2.2,0.0352,1.0,7.017
577,1171,1171,51633,20,hybrid,1000,216,Oman,beta,956413.8536696148,1300.0,955074.16306774,581,29.999557,0.016,1.0,0.016,1.0,7.017
579,1174,1174,51633,20,hybrid,1000,216,Oman,gamma,1014454.5887308609,1400.0,1013034.2428973776,484,29.914444,0.016,2.0,0.032,1.0,7.017
580,1176,1176,51633,20,hybrid,1000,216,Oman,beta,958528.3130462796,1560.0000000000002,956673.2864552416,477,29.873077,0.016,1.0,0.016,1.0,7.017
584,1183,1183,51633,20,hybrid,1000,216,Oman,gamma,1014472.167075314,1160.0,1013164.1590755748,978,30.05506,0.016,2.0,0.032,1.0,7.017
586,1187,1187,51633,20,hybrid,1000,216,Oman,gamma,1013860.9329012982,1420.0,1012669.9718187816,218,29.924784,0.016,2.0,0.032,1.0,7.017
588,1195,1195,51633,20,hybrid,1000,216,Oman,gamma,1011844.89094731,1720.0,1010241.2471426068,975,29.9386,0.016,2.0,0.032,1.0,7.017
589,1196,1196,51633,20,hybrid,1000,216,Oman,gamma,1013217.9447491516,1740.0,1011348.3569992962,490,29.981981,0.016,2.0,0.032,1.0,7.017
591,1200,1200,51633,20,hybrid,1000,216,Oman,gamma,1013728.3767134476,1400.0,1012272.96368088,818,30.064045,0.016,2.0,0.032,1.0,7.017
592,1201,1201,51633,20,hybrid,1000,216,Oman,gamma,1014263.479867628,1700.0,1012470.1047859133,302,30.005571,0.016,2.0,0.032,1.0,7.017
593,1202,1202,51633,20,hybrid,1000,216,Oman,gamma,1013935.5109347408,1420.0,1012498.5959148604,63,29.989595,0.016,2.0,0.032,1.0,7.017
594,1203,1203,51633,20,hybrid,1000,216,Oman,gamma,1012285.3224477008,1760.0,1010561.740840796,153,29.800726,0.016,2.0,0.032,1.0,7.017
596,1205,1205,51633,20,hybrid,1000,216,Oman,beta,957926.1494933176,1700.0,956291.9806251726,593,30.074625,0.016,1.0,0.016,1.0,7.017
597,1206,1206,51633,20,hybrid,1000,216,Oman,gamma,1014680.642663788,1660.0,1012962.9433401424,252,30.04378,0.016,2.0,0.032,1.0,7.017
598,1208,1208,51633,20,hybrid,1000,216,Oman,gamma,1013922.7814502772,1360.0,1012586.6963046888,662,29.878963,0.016,2.0,0.032,1.0,7.017
599,1210,1210,51633,20,hybrid,1000,216,Oman,gamma,1013506.759100618,1640.0,1011888.7295839166,638,29.947575,0.016,2.0,0.032,1.0,7.017
601,1213,1213,51633,20,hybrid,1000,216,Oman,gamma,1014418.5280743296,1720.0,1012739.9181364874,976,29.905584,0.016,2.0,0.032,1.0,7.017
603,1217,1217,51633,20,hybrid,1000,216,Oman,gamma,1014616.106351869,1580.0,1013247.8577794508,364,29.918182,0.016,2.0,0.032,1.0,7.017
605,1220,1220,51633,20,hybrid,1000,216,Oman,gamma,1014728.1393965444,1260.0,1013664.1353629632,42,29.906546,0.016,2.0,0.032,1.0,7.017
607,1222,1222,51633,20,hybrid,1000,216,Oman,gamma,1014310.6961798376,1340.0,1013028.42697015,660,29.993902,0.016,2.0,0.032,1.0,7.017
609,1226,1226,51633,20,hybrid,1000,216,Oman,gamma,1012021.1442457724,1460.0,1010601.811615594,361,29.922277,0.016,2.0,0.032,1.0,7.017
610,1231,1231,51633,20,hybrid,1000,216,Oman,gamma,1014152.6230161304,1200.0,1012945.9588929896,756,29.987114,0.016,2.0,0.032,1.0,7.017
614,1239,1239,51633,20,hybrid,1000,216,Oman,gamma,1014457.8006303572,1400.0,1013208.4358087948,355,29.917717,0.016,2.0,0.032,1.0,7.017
618,1248,1248,51633,20,hybrid,1000,216,Oman,gamma,1014280.2824170918,1440.0,1012987.5246393488,812,29.843885,0.016,2.0,0.032,1.0,7.017
619,1249,1249,51633,20,hybrid,1000,216,Oman,alpha,1006651.377944134,1429.6060143771472,1005308.5516707634,191,30.145168,0.016,1.67,0.02672,1.0,7.017
622,1258,1258,51633,20,hybrid,1000,216,Oman,gamma,1014128.159581042,1680.0,1012565.2087207532,413,29.911798,0.016,2.0,0.032,1.0,7.017
625,1266,1266,51633,20,hybrid,1000,216,Oman,gamma,1013748.213364686,1520.0,1012305.9252490863,960,30.018946,0.016,2.0,0.032,1.0,7.017
626,1267,1267,51633,20,hybrid,1000,216,Oman,gamma,1013632.1970810406,1380.0,1012314.9510931624,508,30.077269,0.016,2.0,0.032,1.0,7.017
630,1275,1275,51633,20,hybrid,1000,216,Oman,gamma,1011949.231984898,1440.0,1010383.5268145052,992,29.904633,0.016,2.0,0.032,1.0,7.017
631,1277,1277,51633,20,hybrid,1000,216,Oman,gamma,1014643.509604446,1800.0,1012785.5610037964,12,29.984228,0.016,2.0,0.032,1.0,7.017
634,1283,1283,51633,20,hybrid,1000,216,Oman,gamma,1013833.0766820378,1460.0,1012257.5273378108,796,30.096498,0.016,2.0,0.032,1.0,7.017
635,1284,1284,51633,20,hybrid,1000,216,Oman,gamma,1013661.8505131878,1440.0000000000002,1012330.0298448968,773,29.922544,0.016,2.0,0.032,1.0,7.017
638,1288,1288,51633,20,hybrid,1000,216,Oman,gamma,1013525.1786919126,1220.0,1012333.6833102097,329,29.829702,0.016,2.0,0.032,1.0,7.017
641,1293,1293,51633,20,hybrid,1000,216,Oman,beta,960164.1484784418,1100.0,959038.6896838488,406,29.943592,0.016,1.0,0.016,1.0,7.017
644,1298,1298,51633,20,hybrid,1000,216,Oman,beta,956622.6529532706,1500.0,954979.5471064344,427,29.954866,0.016,1.0,0.016,1.0,7.017
645,1299,1299,51633,20,hybrid,1000,216,Oman,gamma,1012289.8682463436,1440.0,1010953.0036555766,342,29.986439,0.016,2.0,0.032,1.0,7.017
647,1301,1301,51633,20,hybrid,1000,216,Oman,delta,1017476.6935872048,1520.0,1016054.254718226,987,30.023577,0.016,2.2,0.0352,1.0,7.017
649,1304,1304,51633,20,hybrid,1000,216,Oman,gamma,1014103.7296193676,1480.0,1012563.584696276,415,30.04964,0.016,2.0,0.032,1.0,7.017
650,1305,1305,51633,20,hybrid,1000,216,Oman,beta,956086.1950729996,1440.0,955125.5558304233,560,29.899246,0.016,1.0,0.016,1.0,7.017
657,1319,1319,51633,20,hybrid,1000,216,Oman,gamma,1013628.9947539988,1340.0,1012123.0941506244,873,29.831648,0.016,2.0,0.032,1.0,7.017
658,1320,1320,51633,20,hybrid,1000,216,Oman,gamma,1014246.5788926324,1260.0,1013035.5143626832,747,30.057352,0.016,2.0,0.032,1.0,7.017
659,1321,1321,51633,20,hybrid,1000,216,Oman,alpha,1003664.2674437956,1720.0,1002178.4509743784,136,29.994162,0.016,1.67,0.02672,1.0,7.017
660,1323,1323,51633,20,hybrid,1000,216,Oman,gamma,1014401.0339371328,1520.0,1013054.0204418874,503,29.98889,0.016,2.0,0.032,1.0,7.017
665,1334,1334,51633,20,hybrid,1000,216,Oman,gamma,1012887.0709158794,1280.0,1011748.6258294276,708,29.91765,0.016,2.0,0.032,1.0,7.017
668,1337,1337,51633,20,hybrid,1000,216,Oman,gamma,1013031.3230466406,1180.0,1011780.433524027,640,30.001167,0.016,2.0,0.032,1.0,7.017
670,1340,1340,51633,20,hybrid,1000,216,Oman,gamma,1014096.842795626,1520.0,1012516.9391127402,981,30.047771,0.016,2.0,0.032,1.0,7.017
671,1344,1344,51633,20,hybrid,1000,216,Oman,gamma,1015046.4083515208,1660.0,1013368.2609765212,262,29.831045,0.016,2.0,0.032,1.0,7.017
672,1345,1345,51633,20,hybrid,1000,216,Oman,gamma,1014517.1692896714,1440.0,1012998.1775331747,465,30.019588,0.016,2.0,0.032,1.0,7.017
673,1351,1351,51633,20,hybrid,1000,216,Oman,gamma,1014152.6230161304,1200.0,1012945.9588929896,756,29.987114,0.016,2.0,0.032,1.0,7.017
