,G_Na,G_si,G_K,G_K1,G_Kp,G_b,max_voltage,rest_voltage,max_voltage_gradient,dome_voltage,APD50,APD90
104,25.588115683389326,0.07983491397745339,0.2450878641975695,0.6744318355057058,0.017781994584330774,0.02957058030437968,48.10627162195802,-84.3801107371,65.25001389645419,14.917442186738814,318,416
105,23.376300757627682,0.09841764428919328,0.21184819351939227,0.5554392360172191,0.015081564167879632,0.04789223686484741,47.902921710922136,-84.3801107371,64.07442118725432,7.113369547049987,258,379
106,22.14384355662615,0.09861676901528665,0.24011480147036496,0.497919059483435,0.015625237184382714,0.03177048705257937,46.751691516556036,-84.3801107371,64.02582879141016,14.970576549320848,315,429
107,25.510519989061038,0.1038626182382261,0.2500286320639057,0.5188666020471625,0.02221166662691603,0.03132251798616181,49.078370955408744,-84.3801107371,65.27972285546595,11.57213564032543,303,422
108,20.582425208225516,0.10737638885955761,0.23904432702180442,0.5355109269005406,0.018175625396575832,0.04671638626031002,45.258027588050155,-84.3801107371,62.713507493819804,5.875168139599539,256,367
109,26.86743848652506,0.10038701221484223,0.34020013427614176,0.6885239902387825,0.015530830649576688,0.04279582440388643,49.37143566106785,-84.3801107371,65.4142301297141,8.620482612952383,225,313
110,27.35461538199091,0.07818594534480222,0.23470754373165734,0.5627362685440116,0.014509435811160242,0.0391102885202261,50.55925417096204,-84.3801107371,65.8139543586888,12.038790887981593,278,395
111,26.488232021473372,0.085919615328648,0.26802069012351293,0.5828682555672564,0.016320866362469474,0.04548249218618005,49.916056281013475,-84.3801107371,65.28004231231694,7.52849653280378,239,348
112,25.497083017419207,0.10435882085066156,0.24915177013636347,0.6110073082539305,0.013761755939074551,0.041879156857556846,49.03345122753331,-84.3801107371,65.0863347392278,10.633341234600303,263,369
113,24.947568375098307,0.10670030913886859,0.21553361667697155,0.5435345719096039,0.0155833161776238,0.03423746009044693,48.84864443042764,-84.3801107371,65.11828461497433,14.019126421850586,314,437
114,26.772674234302848,0.0889879187031635,0.2893153400048743,0.4953784060780176,0.01558271634575206,0.04293325123525694,50.80120762776926,-84.3801107371,65.47067080840081,9.08337524247073,239,352
115,17.985940196667336,0.09186108435638604,0.24668539894604646,0.4779650710796388,0.019346885890259756,0.03629489007592816,42.32107386565168,-84.3801107371,61.49947143417208,9.736683549342478,300,410
116,21.73076903332005,0.06883863429912453,0.3027311315169353,0.5374048820286282,0.017047408222655276,0.04239143974512457,46.33686022480253,-84.3801107371,63.44513657699339,8.07580866751927,245,344
117,19.047129356198944,0.1061714852622467,0.33683858909871334,0.7345667478877765,0.018262150413344686,0.04481796540850509,41.75928721448708,-84.3801107371,61.64863082451953,5.684447923491484,234,308
118,19.22532257337128,0.11070980391901344,0.2797524239494614,0.5105365746556314,0.01939754393155359,0.039537507879945415,43.68835740978597,-84.3801107371,62.151233404231505,8.220722585157002,269,370
119,25.404733903997233,0.09597783874258063,0.24498258378693813,0.5850908835231988,0.019165526051431223,0.04330592938558886,48.96278401383964,-84.3801107371,64.90877211032134,7.443793385146184,258,370
120,25.22441001778396,0.07199824673917095,0.35221585908362185,0.6806437556571239,0.015848063152072656,0.0358298934476877,48.07062223908783,-84.3801107371,64.99307836843855,11.80507628794428,245,327
